4036,"PH Covid19 UPDATE:

    Infected: 4428
    Recovered: 157
    Deceased: 247
    
as of 2020-04-11-13:00:04 EDT
Source: https://t.co/nfmPJi3JsS
I created this to monitor PH Covid Status while on #QuarantineLife
https://t.co/rt8UinJLQk"
4037,"@lakelanier1071 Because of the way this spreads. 
On the remote Navajo Reservation where I lived for 18 years the coronavirus started at a church service. It is now up to almost 300 cases and 24 deaths. 
https://t.co/TaduzYOpaA"
4038,"American consumers are increasingly less optimistic about the economy, while how, what, and where they spend their money continues to shift . Learn more from our US Consumer Sentiment survey #COVID19 https://t.co/bdnnGmZ6HO"
4039,U.S. coronavirus deaths highest in world exceeding Italy - Reuters tally https://t.co/dq418pOw5E https://t.co/JHBW1cI4qJ
4040,"The Florida attorney that Mike Huckabee filed a false bar complaint against, Daniel Uhlfelder, is crowdfunding a billboard to drive around Tallahassee on Monday, taking on GOP Gov. Ron DeSantis' awful handling of the Coronavirus crisis. Please help: https://t.co/f0DA6tSfg4 https://t.co/UB1JybRhoP"
4041,"Most important video in our Coronavirus Era.

Rudy Giuliani @RudyGiuliani interviews the Doctor in New York State who is successful treating over 400 Coronavirus patients with HYDROXYCHLOROQUINE,
Zinc, &amp; Zithromax - AND HE HAS ZERO DEATHS.

Please, please, watch &amp; share. https://t.co/MdYLiPORqQ"
4042,"#OPENAMERICANOW has to be the dumbest shit I have heard in a long while. 

Let's all worry about the economy! We know Corona virus cares a lot about how much Wall Street makes! 

This is how people die. It's reckless stupidity. https://t.co/KS0aRE2ryX"
4043,If you want the economy to start getting better on May 1 @realDonaldTrump  have USA demonstrate containment by then. Find a country that has demonstrated containment &amp; copy. Then watch the stock market roar! Dr. Birx has the Singapore info I sent to her. https://t.co/2cxHvFSDVT
4044,"Feds add fintechs PayPal, Intuit to emergency coronavirus loan program https://t.co/I9nNRd8uuw #coronavirus #Intuit #PayPal https://t.co/T3my3jSnBZ"
4045,"@Clazza57 True. But the states that did lockdown are also dramatically under the curve. Compare California to UK, or Washington (the state) to Spain or Italy. I’m just saying use Apple to Apple comps otherwise you are misapplying facts to fit a predetermined narrative."
4046,“Diddy Coronavirus Town hall misses the mark &amp; the truth on Black failure in American Cities” WATCH HERE: https://t.co/fsUrm46Ojt — 🇺🇸🚑🚨🚨🚨 @Diddy @VanJones68 @fatjoe @KillerMike @aoc @TheRevAl https://t.co/I52DklKffk
4047,Part:2 lockdown fun https://t.co/oJzYf645md
4048,Love this video. Thank you!!
4049,"Countries leaders re busy finding lasting solution for #COVIDー19 &amp; how to tackle #CoronaVirus,While Nig Govt led by Jubril an Impostor is busy sending B/H in @HQNigerianArmy  masquerading as FulaniHerdsmen to kill, intimidating the BIAFRAN people @AmnestyNigeria @realDonaldTrump https://t.co/7imMD235RO"
4050,"@mikeschussler No. In a society already suffering from alcohol abuse and poor socio-economic conditions, lifting this ban will cause the government to loose control since people will be inebriated and not adhere to lockdown measures"
4051,"Do I have to pay rent, bills? What if I can't? Will it hurt my credit score? And other coronavirus financial advice https://t.co/hJViwi1o7v #Experian"
4052,Tim Scott is Great!
4053,One of the most vulnerable populations to #Covid_19 infections are residents in nursing homes. It is a dereliction of duty for the @realDonaldTrump Administration to not track #coronavirus infections in nursing homes or the cause of death. @CDCgov must focus on nursing homes NOW.
4054,"As America struggles to stay ahead of a pandemic sweeping the country, Nick Rubando's campaign website has posted a collection of support services and information.

@NickRubando
https://t.co/9c6xXPzp3J
#wtpOH2020
#OH05

https://t.co/y540xndkPs"
4055,"*A chaotic, off-tune, frighteningly loud version of ‘God Bless America’ starts playin the background*

Me: This is fucked up, we should do something about this.
Millions of Imbeciles: Yeah, but America has way more people so shut up you commie scum"
4056,This video made me so sad. What you see is constable Maharana of 45 Battalion @crpfindia eating his lunch at entrance of his house in Kashmir. He has asked his son to stay away. After lunch he will be back on duty against Corona. #StayHomeSaveLives https://t.co/xFS2yVOZgj
4057,".@tedcruz rips PBS reporter Yamiche Alcindor for playing identity politics amid the coronavirus pandemic. 

More: @dcexaminer 

https://t.co/rwMlmzJbmH"
4058,"What complete idiot wrote this? Seriously irresponsible journalism that can’t be cloaked “with the benefit of hindsight” !!! Coronavirus is less deadly than American drivers, lightning strikes, and fridges https://t.co/dVSs3sszi6"
4059,Control freak Democrat governors threaten and intimidate: Michigan stay-at-home order extension bans travel between residences https://t.co/Q4PFy6L6uN
4060,'There are two pandemics': Chicago's gun violence persists amid lockdown https://t.co/iCSQ2saesD
4061,"https://t.co/vewcjug5kN

‘The PC Police say it’s racist to attack any cultural practice that’s different than our own. I say Liberalism lost its way when it started thinking like that...it’s not racist to point out that eating bats...IS batshit crazy..’"
4062,"Pity you ain't doing anything, apart from coughing https://t.co/NE9RA4xQeK"
4063,"NEW NUMBERS: The Indiana State Department of Health announced Saturday a total of 7,435 positive cases as well as 30 new deaths due to the novel coronavirus. https://t.co/zaYtja8vWl"
4064,I warned them😂😂
4065,"Police officers are being “repeatedly exposed to trauma” as they are increasingly called to homes where people who have died during the coronavirus outbreak, with one officer responding to 15 deaths in the space of 24 hours 💔 https://t.co/QIbjNPlmJ8"
4066,"COVID-19(CORONAVIRUS) INFO

Country ( Cases | Deaths )
-----
USA ( 508,575 | 19,833 )
Spain ( 161,852 | 16,353 )
Italy ( 152,271 | 19,468 )
France ( 124,869 | 13,197 )

More: https://t.co/vtwzMvr3tP

#coronavirus #covid_19 #case #death #GoldenSehunDay #PERSONA1Year #SixTONESANN"
4067,Lockdown day 19 when she thinks you’re working hard 🤣🤣🤣 https://t.co/Jb79oAeC3O
4068,"Behind the scenes: Setting up the Infectious Disease Centre, Olodo. Watch the full video here: https://t.co/KY53dyeTqL #COVID19 #COVID19Nigeria https://t.co/b5h2cTy0uc"
4069,"Telangana, Maharashtra Join 2 Other States In Extending Lockdown To April 30 - NDTV News https://t.co/RfTucyFx40 https://t.co/08wkmauMNX"
4070,"NEW YOUTUBE VIDEO

a day in the life of a final year university student.... not at uni

soooo lockdown kinda ruined my final ever term at uni but WE MOVE

in aid of #Youtubers4NHSHeroes (cc: @SaffronBarker) SUPER SATURDAY!!!

https://t.co/5Do3200VXP

💙💙💙 thank u NHS 💙💙💙 https://t.co/rFvZuNTtn6"
4071,'Sorry if people feel there have been failings' is not an apology. Its telling people theyre wrong. And theyre not. #apologize #coronavirus
4072,South African Police Officers Hit By Coronavirus https://t.co/XQZnTCZ4Aj https://t.co/vFHHDBz5uV
4073,"Another police-state tyrant masquerading as a Governor. How did Kentucky elect this zero?
👇🏻👇🏻👇🏻
Kentucky to record churchgoers' license plates amid coronavirus https://t.co/bA2QSBuGC1"
4074,“It is possible the coronavirus spread widely through the Bay Area in just two weeks. The virtual invisibility of COVID-19 in February followed by an 8% infection rate two weeks later is not ‘incompatible.... I think that all kind of fits together.’” https://t.co/5LRJDqVUUP
4075,All these houses suck lol
4076,"In Travis County, judges and prosecutors are letting people out of jail to reduce the spread of the coronavirus. https://t.co/0FaI0ZrsnA"
4077,"dance monkey deffo started coronavirus, everything was fine before that horrid song was created"
4078,"JUST IN: The U.S. has overtaken Italy for the highest death toll in the world from the coronavirus, Johns Hopkins University says. https://t.co/dubFP58qAY"
4079,Well hell if you blame #COVID19 for every damn body that dies with #COVID19 it adds up car wreak #COVID19 fell down the stairs #COVID19 heart attack #COVID19 this is nothing but a globalist big government power grab. @realDonaldTrump #OPENAMERICANOW
4080,"With honk after honk, activists sent a loud message to the federal government, demanding Immigration &amp; Customs Enforcement release the migrants from detention to help stop the spread of the coronavirus. https://t.co/deMJNC3c25"
4081,"The media failed to mention it, but the GOP snuck a bailout for the private jet industry into the coronavirus stimulus package:

—No excise taxes for the rest of the year 
—No fuel taxes for the rest of the year 
—Billions in loans &amp; loan guarantees

More socialism for the rich."
4082,"Due to the #coronavirus pandemic, nearly all refugee services in the United States are suspended. “What was already an arduous process is now a nearly impossible situation that’s devolved into a waiting game,"" said Maryam Zar. Read more takeaways: https://t.co/rtuEHceApU https://t.co/bRDYczdk69"
4083,"India scores 💯/💯 on Government Response Stringency Index developed by University of Oxford researchers, for taking composite measures to combat COVID-19.

The ‘full marks’ underline Modi government’s proactiveness, seriousness and swiftness in implementing effective lockdown. https://t.co/lsHCu4mVnQ"
4084,7 x Dbl B Cokes deep at the beer tent.
4085,"On 9th April, Maharashtra Govt has issued an order that it will provide food grains to saffron ration card holders in the month of May &amp; June, to the citizens with annual income below ₹1 lakh.
These 3 crore 8 lakh &amp; 44 thousand citizens need ration during the lockdown time only. https://t.co/c9lDGRGy4m"
4086,".@Giffordtweet shares how the #coronavirus crisis has affected everyday life: from zoom meetings with his neurologist, to losing to his son at Monopoly. #WorldParkinsonsDay  https://t.co/L6RYHZLIr2 https://t.co/qYiEKPJkSY"
4087,This long and significant piece in the NYT has a detailed account of what was going on in the White House during the first ten weeks of 2020.  It includes many anecdotes and vignettes not previously published. #COVID19 #Pandemic https://t.co/tggZn4ZvH6
4088,#Coronavirus and Car Insurance News: Insurance Providers Show Support Towards Recently Fired Policyholders https://t.co/5CLjwgYJmF https://t.co/nbce2CReOa
4089,"FACTBOX-Worldwide Coronavirus Cases at 1.6 Million, Death Toll Crosses 106,000 https://t.co/YoW2fbXFsn"
4090,California Declares Independence From Trump's Coronavirus Plans - Bloomberg https://t.co/5m6DHRtX3k
4091,I’m looking forward to things getting back to normal. But I’ll miss the quiet roads and an afternoon run. #lockdown #running https://t.co/ocdjcitbwH
4092,"'Something ain't Right!' Diamond&amp;Silk push back against sudden coronavirus ‘RACIAL’ narrative! 
REAL PROBLEM is if person is positive for CoronaVirus yet dies from another cause, that death is still counted towards COVID-19! 
Inflation!
 https://t.co/TMoLKpWocl  via @BIZPACReview"
4093,@JKindred74 @KennyKing_Jr Alcohol ban is 7 more days 😣 but only 45 new infections yesterday. Lockdown coming down soon. Let me know if you ever heading here. Would love to buy you dinner and a beer 👍
4094,"Other countries responded quickly and aggressively to combat the spread of coronavirus.

Trump failed to do the same—and now the U.S. has the most cases in the world. https://t.co/JpYn0okt2j"
